* /home/saurabh/pilot_related/new_installer/esim-1.1.2/examples/7805voltageregulator/7805voltageregulator.cir
Transient Analysis  Thu Aug 26 10:31:48  2021
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
131	1.596818e-003	-5.33589e+000	
132	1.597030e-003	-5.33619e+000	
133	1.597316e-003	-5.33661e+000	
134	1.597680e-003	-5.33714e+000	
135	1.598064e-003	-5.33770e+000	
136	1.598598e-003	-5.33848e+000	
137	1.599133e-003	-5.33927e+000	
138	1.599759e-003	-5.34018e+000	
139	1.600113e-003	-5.34069e+000	
140	1.600643e-003	-5.34145e+000	
141	1.601147e-003	-5.34216e+000	
142	1.601739e-003	-5.34299e+000	
143	1.602468e-003	-5.34400e+000	
144	1.603313e-003	-5.34515e+000	
145	1.604296e-003	-5.34649e+000	
146	1.605575e-003	-5.34821e+000	
147	1.606908e-003	-5.34999e+000	
148	1.608511e-003	-5.35212e+000	
149	1.609985e-003	-5.35406e+000	
150	1.611533e-003	-5.35609e+000	
151	1.613009e-003	-5.35802e+000	
152	1.614406e-003	-5.35984e+000	
153	1.616131e-003	-5.36207e+000	
154	1.618620e-003	-5.36529e+000	
155	1.622574e-003	-5.37035e+000	
156	1.627203e-003	-5.37623e+000	
157	1.634461e-003	-5.38534e+000	
158	1.642555e-003	-5.39534e+000	
159	1.655410e-003	-5.41089e+000	
160	1.671476e-003	-5.42977e+000	
161	1.690985e-003	-5.45185e+000	
162	1.711260e-003	-5.47384e+000	
163	1.732448e-003	-5.49580e+000	
164	1.753703e-003	-5.51679e+000	
165	1.781657e-003	-5.54285e+000	
166	1.821918e-003	-5.57734e+000	
167	1.839276e-003	-5.59113e+000	
168	1.856378e-003	-5.60408e+000	
169	1.867151e-003	-5.61193e+000	
170	1.877919e-003	-5.61953e+000	

Index   time            alli            
--------------------------------------------------------------------------------
171	1.899454e-003	-5.63401e+000	
172	1.914112e-003	-5.64333e+000	
173	1.921975e-003	-5.64815e+000	
174	1.927394e-003	-5.65140e+000	
175	1.930828e-003	-5.65342e+000	
176	1.933380e-003	-5.65491e+000	
177	1.935938e-003	-5.65638e+000	
178	1.937928e-003	-5.65751e+000	
179	1.939259e-003	-5.65825e+000	
180	1.940951e-003	-5.65919e+000	
181	1.943047e-003	-5.66034e+000	
182	1.944700e-003	-5.66124e+000	
183	1.946308e-003	-5.66211e+000	
184	1.948062e-003	-5.66305e+000	
185	1.949692e-003	-5.66392e+000	
186	1.951321e-003	-5.66479e+000	
187	1.952995e-003	-5.66567e+000	
188	1.954772e-003	-5.66660e+000	
189	1.956735e-003	-5.66762e+000	
190	1.958968e-003	-5.66878e+000	
